callsign,latitude,longitude
UAE9882,24.52726,103.22635
DAH3061,55.35178,59.40089
ACA42,70.68363,7.95655
IBE6342,41.11609,-45.19048
UAL861,1.37068,-54.17959
GIA883,-5.62361,115.01349
ACA876,52.35297,-7.71996
CND513,45.30006,15.72804
SWR19R,49.28970,-5.59739
FDX5040,28.93124,52.51481
UAL108,57.33239,-8.30371
ETD61N,39.08080,39.57962
SIA211,-32.21516,144.27092
A6EUD,25.25538,55.37479
TGW025,-8.36688,114.77242
SDM6482,66.94021,67.80811
RYR35HR,37.76088,-6.29148
GIA895,-6.18661,106.43209
HAL457,33.98721,155.76530
KZR210,48.65025,78.33928
WJA22,66.32116,-32.52299
SAS946,64.76555,-17.05496
SIA619,1.38194,105.81263
QTR845,25.75964,58.63587
BER7451,51.72102,-3.02005
GIA891,-1.94695,107.53295
ANA209,69.20437,89.65421
@N227FR,39.88052,-104.67897
SBI110,58.33964,40.36771
FIN74,68.63155,97.59100
ANA841,2.55502,107.34424
SJY1184,30.24082,120.41330
TAP036,33.80800,-13.29508
UAL940,53.21036,-10.34810
BAW98,51.70832,-7.77954
DLH421,51.55930,-1.83190
UAL924,55.00031,-15.02372
TAM8108,18.77008,-23.68012
UAL845,10.22050,-56.36683
FDX1825,37.72037,-122.21742
ACA850,62.01657,-20.04466
THY608,40.71877,28.38165
LNI2619,30.77383,114.22411
JAL725,1.39992,112.49934
TSC422,51.06221,-10.29686
QFA129,6.02246,139.46974
MAS53,4.37731,109.71624
MAS122,-10.71079,118.72868
DLH543,40.06615,-53.10944
FIN12,70.89943,-72.66134
UAL932,49.76500,-10.20199
UAE206,48.32793,-5.39884
IBE6118,43.84872,-32.31556
RYR2243,32.62777,-7.84855
SAS984,70.24049,99.73580
JBU333,38.29697,-113.83092
QFA19,1.28577,130.38148
AAL109,22.23841,-155.03816
QFA51,-5.05455,116.33712
CPA163,-14.71642,132.43889
BAW10C,51.44227,-7.41684
QTR1332,25.56853,53.85468
MAS067,2.58872,102.40915
TSC488,50.66455,-11.38321
THY727,41.57487,41.72882
UAL149,0.77430,-54.48030
VIR2R,51.72546,-7.51131
RBA54,-2.50930,121.78146
VPCIA,63.23228,-123.69548
AZA61CM,48.59062,-6.20756
KAL037,58.52985,-167.73770
AUA076,54.81102,78.98798
MAS70,28.16026,133.18822
FDX1334,35.06105,-89.97384
ANA847,13.84384,103.34227
TAM8055,-3.67064,-53.91517
THA683,13.93793,100.94080
AZU8704,11.61937,-70.40456
EVA006,51.56927,175.06210
ARG1300,2.32956,-60.63704
KAC417,17.37092,91.90965
BAW3C,51.97485,-11.61217
FIN90,38.51143,59.59253
KLM696,53.00203,-16.15936
SVA818,6.11311,81.62469
SVA947,-26.15546,28.24893
LAN501,-18.01709,-76.36371
AMX015,-4.08360,-82.50938
AZA65F,49.67086,-12.42450
AMX029,-0.48761,-84.94979
DAL50,61.89890,-51.00915
UAE433,22.70542,62.27444
CPA828,46.00781,152.76685
JAL43,70.15871,102.49120
TSC262,48.75215,-8.74653
JAL723,4.68297,110.14539
JAL31,14.45037,101.64864
KLM644,53.09543,-8.56885
TAM8064,15.82315,-23.46253
N2708E,35.44655,114.65928
SIA637,4.61120,110.00134
CMP759,-18.94016,-48.93669
XAX220,-29.29463,135.33186
FDX1230,35.06108,-89.95618
QTR831,26.77245,55.58538
AFR117,55.11794,82.38880
AAL954,7.88347,-62.59572
JAL407,66.45247,94.49883
RJA264,53.09130,-22.33564
CSN328,38.98215,-123.21667
TGW001,-7.33548,120.86884
UAL926,66.69460,-64.77028
DAL473,41.14466,-16.28358
AFR321,49.68674,-4.44412
DAL836,34.61261,-113.23468
THY44M,41.11819,28.52044
TAP026,24.93221,-17.65037
CSTQJ,31.13832,121.32617
MGAGA,19.52399,73.51673
FDX1282,35.06026,-89.95174
TGW298,34.43178,135.23146
UAE345,23.29689,60.88395
UAL218,44.97514,-113.33985
BAW252M,46.21554,-26.53551
RJA262,51.10162,-8.50238
TAM8001,-21.75754,-46.91716
QTR8951,25.09761,59.48765
ANA223,66.43626,96.63055
EVA165,24.95768,121.06918
SQC7831,1.37600,103.99210
FLLME8,40.99005,28.80241
JAL37,5.42249,110.97283
DAL197,-3.48486,-54.01884
ETD622,4.23471,55.36913
UPS232,48.54057,-67.41915
AAL136,60.35687,-75.95578
JAF3LD,42.93700,17.53220
BAW6B,64.42140,-73.63707
QTR959,19.39956,69.59885
MAS4,29.24659,67.30444
BER7481,51.02113,-20.32648
BAW80G,51.76479,-6.04545
SWR41,61.81375,-70.71595
TAP012,27.71823,-16.18058
BAW48Q,66.37564,-43.25103
DLH721,56.59071,63.98621
BAW118,39.78140,41.73132
UAL930,64.96967,-72.59843
KAC118,48.64038,-8.67277
THY6536,23.83715,90.40606
LNI2630,-1.57705,114.96638
FDX1036,40.57246,-74.24129
ARG1302,4.38510,-72.23045
AZA66Y,49.10181,-8.32034
THY6495,40.78180,28.66650
CMP277,-31.72810,-70.85320
UAE9871,25.43256,70.07629
N3618F,50.75719,143.32582
AFR847,42.44416,-25.53061
FDX1237,35.06168,-89.98366
SDM5646,55.01101,82.67208
KUG003,43.79237,26.73057
JBU1561,13.07929,-59.48628
LNI2621,28.00622,113.29338
THY34,56.96743,-61.28135
ANA848,32.61836,136.26419
LAN532,4.10733,-79.71377
JBU2023,36.30430,-110.59478
AAL213,-2.20793,-54.57975
JAL415,66.09965,97.70318
AAL906,12.80031,-67.60688
XAX507,3.56429,103.98094
AAL991,-3.97672,-53.77377
DLH451,62.98727,-74.11081
ACA860,50.67258,-2.34314
AAL922,-8.38085,-67.76159
TAM8112,4.35850,-77.70933
AVA018,28.97441,-45.08365
BAW38P,48.06784,-57.92436
SIA248,-12.70349,118.70033
AAL951,3.39230,-57.23900
ANA211,68.38402,103.62811
LAN500,3.31741,-79.74890
UAL180,57.10066,128.97331
CMP216,-17.12028,-51.08912
NCA159,47.30996,156.27539
TAX701,13.92381,100.60555
GIA875,5.41795,115.65578
DLH499,43.46497,-58.52067
SBI777,56.03907,44.59599
TP921,-22.81973,-43.24351
CPA198,-10.48059,148.00909
SIA008,52.06829,-174.83246
AAL905,-3.83134,-53.84186
FDX5342,52.66423,65.78098
AAL931,-12.80326,-77.18146
QTR921,-17.73845,141.53983
LAN622,0.07495,-85.87318
QFA107,2.13632,140.80486
TAY052,20.01197,72.31421
SVR7710,56.66684,72.77515
LPE2463,-8.81481,-78.34885
THA930D,44.31023,50.29186
UAE397,24.84814,56.41490
DSM7820,0.74542,-71.68105
QTR8637,25.28160,51.61121
TAM8090,12.62389,-67.49422
UAL967,55.01772,-19.67203
XAX212,-29.29421,130.65863
KAL8207,51.96900,-174.55711
LOT27,62.04405,-18.58524
CMP291,-22.87214,-59.27902
JATOW541,51.12471,-114.00562
KLM898,56.07065,69.70859
ANA215,67.63583,105.56688
AXB532,8.50849,76.68817
LOT4,61.84003,-32.07959
IBE3321,40.50231,-2.37498
DAL147,-3.44835,-79.69069
CLX777,46.79100,-67.52753
FIN52,55.97168,70.52624
VOZ559,-32.28419,117.32509
CMP808,40.64176,-73.78020
JBU834,42.96315,-76.14022
KAL9597,43.15678,82.28130
BER7393,64.13837,-83.20542
AVA010,30.58080,-50.08870
CMP368,-23.56416,-61.67964
DAL164,60.81727,-36.05844
ESC796,45.46521,-73.75979
JBU1503,18.43563,-66.00699
QTR8408,23.67879,92.32983
XLF1449,39.46862,-28.98340
TAP078,11.44016,-24.67877
OMA708,23.60771,58.28000
VKG1184,37.41399,26.29992
DAL406,51.10487,-19.85758
IRM100,51.31174,7.07096
ANZ61,-35.88234,164.17967
UAE353,21.25709,65.69144
QTR20G,48.22842,19.05086
DAL260,62.21196,-38.45652
AAL957,-10.61966,-78.42770
BAW23T,49.89098,-32.17351
UPS270,29.41040,52.15141
AVJ881,59.74379,30.45117
QTR943,20.14439,67.56515
DAL10,61.78166,-36.98537
FDX1806,34.18163,-123.45230
JAL32,34.21166,135.27711
DAL277,32.24389,164.50989
1DZD775,-31.94939,115.95935
ACA56,68.04539,-17.02439
JBU1224,40.16574,-85.51633
FIN100,51.66142,95.17723
VJC863,10.52440,107.12707
SIA252,-9.50276,125.32687
CCC842,43.50563,86.51434
DAL138,55.62528,-24.63586
AIR17,25.26281,55.35833
TAM8084,12.81859,-28.81240
SAS944,63.50721,-35.70007
KQA305,-1.30188,36.93999
IBK514,36.93874,-4.84532
RAM209,39.33285,-18.60784
ONE8510,5.13991,-72.47327
ARG1132,-1.21890,-35.15182
THA643,16.26107,108.14750
LOT16,62.03242,-19.00841
UAE375,23.83153,59.60829
CES280,30.93869,121.89956
THY369,40.81821,28.49410
FDX1802,37.71812,-122.21945
KZR936,29.83630,75.25571
CPA096,33.93468,-118.39341
IRA733,50.04380,9.10923
BAW89P,63.14709,-81.25894
AAL8,34.03146,-123.84721
ETD86F,24.51171,54.44145
N788ZJ,1.40868,103.86418
GRX1210,37.15563,26.12918
DAL128,61.16465,158.75035
TAM8114,8.25976,-26.88723
ELKTRIK3,40.97383,28.81564
SBI773,56.14238,51.88768
FCAEM,44.69782,-0.59392
CES738,-10.01047,130.13008
EXS65M,45.04921,-3.85051
AAL980,0.78371,-82.72757
AAL989,-8.89101,-78.70535
SWR39,63.41583,-81.25855
AFR943,45.10004,-39.65215
ANA8508,30.19952,133.01466
BOV766,15.32465,-72.92570
AAL80,55.16888,-56.85537
BAW38,56.77808,76.32305
BAW168,53.17255,89.74213
FDX1219,35.06661,-89.97960
CV14,25.08192,121.23142
CKS247,29.96065,50.86472
RYR28HP,45.89864,-4.95257
ANA842,25.01335,130.61818
NAX7096,58.32558,-82.55063
DAL84,48.39613,-37.48612
TYA329,47.93023,42.12926
JBU916,42.38027,-83.49399
SIA217,-29.45941,131.21120
LOT46,62.08484,-23.74106
ACA090,12.15609,-62.25518
FIN10,65.78990,-40.86687
VOI901,31.61055,-115.27081
ZH9864,25.36787,114.61518
CQH8792,32.06488,125.64822
UAE247,10.86375,21.08444
TGW165,12.27036,109.19975
ETD927,44.70965,25.69481
AFL1751,61.82323,68.71582
AVA085,-18.79840,-49.10210
ANG5,-26.11491,151.86168
AAL10,40.52174,-84.33105
SIA425,3.30754,100.88522
N342GA,61.11827,-112.56229
KAL648,24.15035,125.63916
LKE9503,53.73069,87.18604
AVA109,-22.93909,-62.07944
TAP208,43.07738,-24.66102
SVA023,47.98409,14.34702
DAL101,1.90346,-72.74187
UPS3,20.73618,81.81084
TAM8057,2.44640,-56.74503
AAL98,50.38111,-37.59484
FDX1839,37.71841,-122.21706
AAL6,33.34694,-118.49013
TAY010,51.63886,-55.27901
ETD290,29.24593,65.02450
ETD641,8.87500,46.97498
FDX1837,37.71591,-122.21960
CSC8863,39.16371,117.34919
UAE9843,20.70271,78.52888
ACA858,49.16663,-25.30944
AAL40,47.94643,-31.03178
GIA871,3.50853,120.51881
UAE159,53.32054,32.26983
NAX7042,54.47113,-42.45456
CAL5398,42.94121,-94.43158
CSH833,15.46696,103.00285
ELY321,43.44061,5.22091
CES587,47.99011,153.73425
FFT1116,41.62371,-84.93862
PAL112,35.43919,143.97133
AAL472,28.88905,-88.69711
UTA534,73.98812,92.93336
AAL964,21.47809,-77.20847
KAL660,34.92679,126.84363
AAL918,22.77121,-79.18930
UAE191,35.18320,19.36752
JAI009,19.08797,73.29216
RZO326,38.41947,-27.02881
SAS902,64.06068,-26.58501
AFL261,58.29107,114.02055
IBE6620,41.80099,-43.58415
GIA626,-1.89931,115.06652
QFA73,-12.11559,-172.77307
GLP3311,43.54357,40.01770
JAL749,28.68399,109.11760
IBE3143,42.24118,-0.64251
AFL291,31.79105,71.15636
ROU1910,52.00825,-30.13394
AMX637,23.78321,-95.54810
AZU8709,9.00887,-54.46365
CES551,41.26674,116.37043
AMX699,24.10791,-98.10574
ETD681,4.92268,46.88158
VIR42X,63.47090,-88.04073
UAE338,13.31077,121.87244
DAL61,10.00948,-60.86288
ANA829,28.74690,109.76521
ELY319,48.91858,3.16789
AVA097,-26.82284,-72.68544
SBI174,56.13002,52.96950
DAL470,43.17078,-25.18045
KTK7043,27.98676,104.47495
HVN318,34.78197,140.57854
SVA7086,46.83602,8.72644
AFL213,49.45979,99.72147
N787LG,8.44825,106.62324
SWP10,32.00825,34.86604
AZU8717,1.53702,-60.70515
SDM6490,70.33485,64.84464
LAN531,9.61969,-79.53273
EZY95JQ,43.53365,-10.00220
EDG48,53.32236,-113.57440
RZO224,37.58184,-25.45321
PIA797,53.71844,40.97392
DLH719,53.21344,89.68745
CSN3010,45.44917,126.04625
UAL2544,55.65892,-27.47854
AVA044,19.17217,-98.40594
THA614,40.07512,116.57613
CPA806,37.76962,144.83539
FDX1288,35.05472,-89.96374
JBU609,18.42728,-69.55263
UAE17,44.50547,26.57579
ASA144,46.66251,-96.28311
ACA129,49.37461,-121.85760
DAL582,56.19879,157.35933
QFA2,17.36394,71.48592
NAX7197,49.10165,-23.52997
TPU919,-29.99359,-51.21568
NAX7016,52.12312,-23.29168
BAW72A,56.21339,-86.11731
ACA888,55.74902,-26.02670
CSN6147,44.62514,124.24131
RAM273,34.17650,-4.10967
UAE751,34.96175,20.88095
ELY053,4.82337,40.38723
SLK435,3.78060,100.30129
VIR251,51.52647,94.44998
UAE202,51.14931,-24.85993
WJA2772,15.80067,-62.85632
N420CH,9.76852,125.04785
UAE787,15.78930,22.06216
VIV3239,19.44455,-99.06969
UAE141,34.67448,22.77763
AAL2471,29.83914,-94.98431
ANA217,62.34975,114.67153
CAL731,5.26740,100.38287
LPE2411,-9.83342,-77.63196
QTR8E,45.30468,24.70309
KZR932,31.54803,71.69046
UAE238,51.08066,-29.27706
KTK7721,35.69246,68.36873
KUG001,45.19212,23.69627
SVA061,48.65170,13.57932
CPA2082,35.48603,-121.07185
BOX514,32.70267,49.55832
AVA020,33.92183,-77.34518
BAW6,62.47136,122.76398
CMP454,-18.98791,-65.07212
AFL275,30.57010,75.24860
ETD653,29.20294,38.82957
UAE35,44.75917,26.53538
AEA428,41.15048,3.78046
ACA092,13.03409,-79.18211
NCA254,26.38497,129.09195
QTR8201,44.83932,25.39437
AFL2500,42.42380,-0.47591
UAE161,45.10313,25.86103
AVA014,23.66056,-53.60794
DAL466,50.22158,-29.09535
ABY311,42.02541,36.28477
MOV126,55.54463,58.38701
SDM6486,69.45799,96.10675
CSN8382,32.06973,117.04839
CFG083,44.25248,-58.69098
THA646,28.32913,128.48856
RWZ708,45.05854,33.97952
AAL1512,35.67400,-105.08961
UAL983,43.67531,160.94345
QTR295,52.34669,37.32652
DLH715,61.98924,120.11292
JBU907,61.17365,-149.98466
CSZ9504,22.63285,113.79891
TAP1480,38.76884,-9.13843
UAL1413,42.49842,-84.09019
GLP3327,46.49610,38.55151
CES717,46.66342,154.88463
ROU1966,52.66151,-35.06144
AFL271,31.29130,72.36156
NKS978,17.76205,-79.25069
AFL1713,65.90102,85.27982
UAE775,12.93260,52.12723
XXXXXX,28.83989,-86.52795
QFA71,-5.52943,105.54651
CBJ5505,30.54214,103.94614
CES534,34.31209,108.60114
AFL205,54.60201,81.07120
VOZ176,-27.50706,153.98257
VGO856,12.24065,99.75344
NAX7048,44.72179,-41.20785
CRK016,7.38086,125.45966
FDX5033,25.26303,55.36095
AAL953,9.95549,-63.29889
VHPFW,-7.04448,125.86398
AMX091,51.55418,170.04066
MSR709,33.82364,35.49451
AZA787,59.73459,121.93352
SIA401,8.07570,101.32800
FDX1813,37.71693,-122.22075
RYR4SC,53.04730,6.39341
LKE9691,8.34565,98.78324
SDM5835,42.29182,36.80688
KAC103,45.97802,21.71640
TUI9GL,29.08980,-13.33794
CPA239,39.84819,96.51025
CRK9061,23.85124,90.39881
QTR615,25.25971,51.60892
UAE348,7.86081,79.20109
A6EUN,25.25133,55.38223
SIA878,21.80181,121.00403
FDX1026,39.90298,-94.80772
CAL5510,23.25862,87.81967
THA474,-10.30736,128.87814
JBU90,40.98186,-79.04459
ACA822,51.47260,-8.31554
KONDOR11,47.45296,8.55872
MOV817,52.74010,90.70103
CMP453,-7.99686,-70.64326
QTR71EE,43.26970,28.36042
QTR812,37.19473,79.94294
N602NKL,33.94093,-118.39507
DLH459,60.32034,-97.15808
DLH405,51.96832,-30.77386
ACA854,67.06487,-62.91308
UAE39,43.21081,29.33709
VOZ180,-33.18057,154.99770
CLX435,37.78761,144.76077
UAE1,42.85899,29.88479
GLP188,55.41129,37.89618
KING25,61.35625,-150.13664
YELLOW5,46.22876,6.09863
FDX1807,37.71658,-122.21852
AIQ397,13.11205,101.22736
CSN3152,23.08099,113.24083
AAR501,54.70220,96.85950
AIC922,19.09263,72.87679
QFA41,-17.13789,129.37929
XLF1491,56.83216,-92.60696
JBU261,18.43571,-66.00742
TUI7WC,30.21465,-12.62291
UZB552,25.64647,82.57485
THY3,61.52151,-4.07534
TAI574,40.64011,-73.78088
AFR085,59.94429,-92.01305
CXA8279,44.07623,88.07075
TUI6314,28.29701,31.72421
AFL209,48.43297,102.08636
FFT1194,38.68793,-91.34259
CRK707,1.08390,114.82948
DAL2818,42.48683,-86.23080
MAS148,-17.43000,126.53253
JST7128,-33.65721,135.97946
JBU100,29.30685,-91.89081
FDB157,33.92052,35.45649
SVR672,60.49435,38.65490
N26902,37.63336,-122.39362
NAX9460,38.63329,24.58352
AAL1171,43.11957,-88.44955
TFL673,29.80055,-16.24415
THY2AQ,39.86063,-1.33752
CSN3534,23.38943,113.29436
THY6478,44.57387,67.00849
DLH433,48.83869,-42.79286
SVR1138,62.59181,39.52723
CCA4178,30.56707,103.94591
NKS189,38.59069,-93.81299
SDM6484,65.83502,107.67231
THY353,41.65271,43.14848
VOZ73,-16.14949,-172.96118
QTR71CP,42.52144,29.49323
THY145,40.96721,28.81306
ENT7623,38.12393,-2.67003
TAR564,36.86756,10.23150
IBK5670,32.01066,34.87108
ARG1324,-7.87225,-59.58900
ANG1,-33.93913,151.17210
RD333,45.00396,37.34978
CSN6285,44.11143,88.52087
CSN309,39.68912,116.11653
SUR8740,45.47802,-73.73422
SLK423,2.90709,100.98709
AFL1703,63.68458,106.57594
THY70K,53.41874,-0.59350
CMB0186,29.25362,30.56528
JBU802,31.17799,-85.88106
CCA887,58.29108,149.97481
AAR561,43.15723,95.01561
CSC8553,43.94060,87.63348
VJT822,1.42048,103.86752
AXB321,22.98834,47.83887
BGH5595,55.94954,-3.36271
SVA819,7.95480,78.09873
SBI545,23.02812,118.47996
CQH8922,31.14048,121.79602
CSH829,34.99342,128.96341
AFL506,32.99629,34.17028
UAE657,25.23779,55.39144
SAS583,36.67770,-4.49608
PAL526,14.51407,121.03020
TD4,52.32775,4.72158
AAL995,5.78803,-58.48420
CMP209,21.58635,-98.36359
AZA785,58.00570,121.99175
CKK201,49.31034,101.37020
TRA5801,34.88580,31.74802
UAE795,19.22306,24.82738
QTR840,18.73071,79.49442
MAGELAN2,46.22912,6.10359
JBU472,42.43158,-94.69703
SAS39E,39.43226,2.46899
TAX606,31.25741,121.42139
CSN6300,38.96361,121.53987
NWS1621,45.76927,47.05632
CRK690,38.56173,138.81854
TAP791,44.50129,-4.38234
TAY051,37.82723,44.89706
DHK541,36.16350,46.17051
AFL1483,59.28963,48.17420
CAL7916,24.81812,120.85851
JBU407,33.81854,-118.14577
CRK080,32.50671,133.68813
UAE147,42.21972,32.34343
QTR305,40.83710,30.64148
SAS7943,42.63194,2.78753
UAE27,42.06551,33.10843
UAE586,24.57121,64.10294
AFL150,63.87670,-11.79009
PBD420,56.00695,39.54512
TCW8KC,34.65134,32.55871
UAE9880,22.99425,85.50222
UZB639,59.93852,39.75613
AVA240,-10.40793,-75.54725
CFG1LP,33.73943,-10.71509
UAE747,32.38129,27.96312
JAI077,25.52605,85.45868
QAF5,31.77279,49.93835
TAI429,-11.86644,-77.19025
FFT1122,38.44917,-90.10234
AFR009,48.89792,-32.05824
SOO098,53.40619,58.79561
THY2GU,51.14963,-0.19945
CSC8945,41.32292,73.77191
UAE583,23.69742,59.78236
ETD941,41.72514,33.06495
AFL2578,56.69835,28.89581
FFT1680,29.79739,-83.23343
TRA87W,37.81380,23.81631
PAL427,18.06442,124.21809
LNI036,-7.16537,111.75620
VOZ9940,-2.55549,104.94079
UAL2065,33.94469,-118.31059
DAL588,40.74787,148.62437
UAE571,24.61659,56.96502
AFL1451,56.01277,38.53094
SAS4675,38.28646,-0.55038
CLX731,59.55256,148.83879
PAL127,47.08959,-103.88376
SAS31D,41.29362,2.08385
VPBNF,40.88825,14.28839
AVA248,-2.17883,-67.28529
FFT1630,32.59690,-92.24984
UAE723,21.41610,56.46051
AAL126,25.72961,122.44629
THY4YN,41.23471,28.07977
BEL9FS,30.51137,-15.80109
QTR69L,39.83237,39.62732
BAW102,63.54025,-65.66011
ASA133,64.81561,-147.86537
UAL2397,38.33893,-94.07874
CHH7257,29.82161,106.56659
SAS7625,36.80078,27.08965
TAP753A,38.60307,-9.23102
AAL28,39.03573,-96.79779
TAP531D,38.76765,-9.13003
CSN6973,31.38817,120.98909
JBU504,42.64366,-90.92641
THY90T,42.61145,27.86446
THY50H,59.83379,11.65640
AMX096,54.86518,-139.60696
QTR175,49.55388,41.21967
UAL1520,45.51803,-120.12009
CXA851,2.02734,104.10493
QTR31GD,42.16388,31.21753
ELY2521,50.03951,14.01967
UAL889,40.76256,152.28165
AAR541,53.61156,100.09999
ELY337,50.84035,10.95909
UAL1799,41.76709,-89.52784
TVF05Q,39.92459,21.60986
QTR51WH,39.37100,41.25018
ABY518,23.21293,63.14850
CFG9PA,31.85994,-11.76636
FJI811,33.93214,-118.57387
THA664,30.70505,121.77822
ANA886,8.28383,110.37758
SXD99A,30.94148,-12.27555
THY345,41.49701,45.19963
NCT880,35.20094,114.88397
CPA104,-14.54613,132.07228
FHY5578,36.89574,30.79611
AXM127,2.65109,101.73528
TGW206,22.19115,120.49909
A7HBJ,38.00890,26.63396
UAE312,37.55339,81.08881
SXD7G,31.97008,-8.30062
CCA4186,30.49451,103.92500
KLM888,39.76247,96.65191
DAL1162,39.99884,-86.81128
AFL2580,51.65688,0.29556
UAE73,41.23704,36.66275
JAI018,10.39018,100.14508
PRW353,35.53940,24.10023
T7MAB,33.04636,28.33794
THY7XE,41.25096,1.61957
QFA598,-27.59919,152.92192
SVA808,23.51237,76.56271
UAE129,41.66620,34.93140
CCA1336,40.09618,116.60687
VOZ719,-31.87022,116.39869
PAL319,14.56759,121.12585
SOL700,-27.38541,153.12451
VJC885,10.93332,106.95148
UAE183,41.97670,33.57840
QTR8271,41.97117,32.04833
THY6UV,53.96256,0.43453
PRI425,36.50592,28.14829
CSN6919,30.90115,119.58812
OMA252,23.58883,58.28267
XNC,-38.64093,142.96049
CRK618,32.68800,132.93132
CMP758,-5.30772,-67.45717
QTR167,48.83702,41.56656
AIZ744,33.72361,32.25163
CES591,46.83910,104.53716
CAL5322,55.11454,-101.22112
ACA157,51.00730,-113.74328
QSM2103,51.94624,16.35719
VOZ469,-29.03081,147.01743
TJ06,47.46074,8.55190
SBI857,56.01789,38.55420
EDW200,32.29939,-13.26689
UAE151,46.82285,45.08775
THY4KS,59.65738,17.95118
IBK522,42.90422,4.61053
LOT98,53.14014,101.39321
VOZ2,27.61232,-133.89629
JST128,-27.38012,126.98495
QTR83A,41.99570,31.94356
BMS5131,50.35393,6.00967
AZG031,44.48977,90.20361
ELY347,47.06841,12.93997
AZA857,38.56359,43.56482
QTR203,38.77881,32.67137
LBT878,59.29189,30.00385
QTR55ZK,41.71523,33.10615
AFL2110,43.81500,21.43850
SWQ408,22.10077,-74.91689
FDB779,41.14801,37.00909
CES7183,29.24430,106.60471
UAL1562,50.23389,-105.94875
AAL1280,39.91507,-86.12039
THY1979,51.22292,4.03221
FIN943,35.74444,25.55268
UAL697,40.47898,-90.56623
QFA580,-33.75485,151.10052
OMA376,23.64663,58.18546
KLM896,47.92003,105.08272
VOZ454,-26.81940,149.70763
VRD358,42.71875,-90.03807
SIA891,1.35748,103.98568
FDX347,35.06723,-89.97377
CPA100,-14.66728,136.55476
HKE1584,34.60085,136.84306
CQH8514,32.22188,116.58842
UPS14,51.70432,51.79979
AMU136,31.16147,121.80421
JAF91D,30.24066,-15.97093
KZR405,53.43568,43.12320
XAX192,25.36880,86.42451
AAL2399,41.27742,-86.31116
AAL898,32.64816,-104.13358
CFG7TD,34.17730,-12.53426
KLM884,45.34822,106.45850
FD1367,35.06280,-89.97461
NAX1PY,40.69783,2.71069
TCX91LR,47.09985,-3.64430
NAX7002,62.77578,-45.98437
N650AW,27.97571,-82.53667
TTW201,25.12386,121.03999
ETD441,18.59569,79.89738
FDB553,11.94051,74.66983
UAL858,39.65055,150.60538
ABY244,40.10601,44.49675
SIA236,-12.72441,131.60844
ETD645,6.88979,40.79027
BAW146,47.72182,15.60065
AXM24,2.80342,99.98482
CBJ5163,27.77210,117.30559
CHH7054,32.17662,108.46849
AAL902,23.48123,-78.79242
LAN572,-18.38728,-74.91335
CES207,40.15646,146.29507
SVA841,9.45374,73.98363
SBI3321,49.76807,44.46798
RYR3XP,53.85121,-1.63793
MSTCO,45.65927,9.69317
CSN6971,31.85028,117.18545
AFL2574,51.70310,0.95131
SXS2Q,38.76992,35.49369
ASA735,61.09996,-150.42284
KAR2736,24.42493,85.38699
VRD086,40.89800,-98.39043
KAL935,55.08417,106.38021
ASL801,40.89740,36.19820
CSN377,28.24443,-104.71249
QTR657,23.32535,62.19419
CAI7TZ,58.96037,24.98016
IRA729,45.94981,22.53674
SDM6701,45.77137,6.22863
AUA68,39.94176,101.00089
SWP14,32.00597,34.87194
QTR8157,-11.67996,-68.70238
QTR43JF,41.60448,33.55014
UAE545,24.61249,56.42682
QTR265,36.88367,35.91793
WJA164,48.62823,-76.96949
THY61V,59.02149,29.23490
AFL1523,56.06775,37.61633
FJI416,-18.11413,177.14923
EZD885,14.25294,121.30390
ASA740,39.84099,-89.49207
KTK3694,51.38287,40.32188
JNA022,33.89342,126.81351
KHV659,13.41164,103.81656
BBC001,37.84978,66.99171
UAE718,16.79333,54.48954
LLM174,55.40378,37.89659
QFA843,-30.26871,148.51125
THY8KW,57.68234,12.29759
UAE15,40.70607,38.66607
UAE706,21.90193,55.99951
CSZ9482,31.14992,104.81479
UAE157,46.53920,45.37539
CJT572,43.17490,-79.92782
ASA143,61.10271,-150.15515
SAS35K,40.59811,-0.04813
AAL1122,12.76327,-82.08652
QTR65AY,41.47166,34.06969
LAN601,17.87975,-100.04025
ANZ849,-33.94086,151.17596
AFR1061,49.14981,16.99498
EZY31DF,38.15049,25.95156
DAL1843,42.73485,-79.05956
ELY611,55.22297,38.27054
TGW2904,21.58618,113.80010
QTR159,41.39886,34.35113
SQC7971,14.79735,79.24230
LAP715,-25.24297,-57.51749
MAL7051,50.54013,-104.12509
VJT929,36.32076,46.35255
AFL2380,51.99747,18.91449
HAL855,28.93068,-179.54178
LNE1439,19.88130,-79.16309
VPCLB,36.11261,21.43267
GTI4136,51.82022,-108.58107
RYR8VB,57.64673,11.98111
UAE45,39.98595,39.16925
JBU6423,31.95483,-81.49713
RA23026,43.44275,39.92925
FDX1226,35.05313,-89.95574
SAS7549,39.49590,24.39562
RYR7422,41.58856,0.27855
AFL2638,44.25119,7.74575
SLK961,1.76253,104.15784
THY6LK,50.55908,7.37272
RSY9164,56.60262,24.82558
UAE398,15.06171,78.70673
THY1VS,51.72168,8.18649
UAE210,50.20624,-38.69171
HZNSA,35.12329,23.21960
